ID (#),Age,Primary Const Code,UTD Giving Total,"AVG Giving 
Over 6 years","Max Prelim Rating vs
Windfall Capacity",Windfall PTG Rating
1898,65,Alumni,$0.00,$0.00,0,68
1899,57,Alumni,$0.00,$0.00,0,68
1900,81,Alumni,$75.00,$12.50,0,68
1901,82,Alumni,$375.00,$62.50,0,68
1902,63,Alumni,$210.00,$35.00,0,68
1903,81,Alumni,$150.00,$25.00,0,68
1904,83,Alumni,$0.00,$0.00,0,68
1905,70,Alumni,$75.00,$12.50,0,68
1906,82,Alumni,"$1,100.00",$183.33,0,68
1907,64,Alumni,$0.00,$0.00,0,68
1908,74,Alumni,"$1,575.00",$262.50,0,68
1909,80,Alumni,$335.00,$55.83,0,68
1910,59,Alumni,$100.00,$16.67,0,68
1911,73,Alumni,$75.00,$12.50,0,68
1912,61,Alumni,$100.00,$16.67,0,68
1913,79,Alumni,$375.00,$62.50,0,68
1914,63,Alumni,"$1,000.00",$166.67,0,68
1915,66,Alumni,$175.00,$29.17,0,68
1916,63,Alumni,"$5,010.00",$835.00,0,68
1917,62,Alumni,$0.00,$0.00,0,68
1918,72,Alumni,$305.00,$50.83,0,68
1919,60,Alumni,$0.00,$0.00,0,68
1920,71,Alumni,$75.00,$12.50,0,68
1921,61,Alumni,$0.00,$0.00,0,68
1922,70,Alumni,$175.00,$29.17,0,68
1923,67,Alumni,$375.00,$62.50,0,68
1924,60,Alumni,$100.00,$16.67,0,68
1925,69,Alumni,$75.00,$12.50,0,68
1926,59,Alumni,$75.00,$12.50,0,68
1927,79,Alumni,$150.00,$25.00,0,68
1928,57,Alumni,$325.00,$54.17,0,68
1929,54,Alumni,$0.00,$0.00,0,68
1930,63,Alumni,$75.00,$12.50,0,68
1931,54,Alumni,$0.00,$0.00,0,68
1932,64,Alumni,$100.00,$16.67,0,68
1933,58,Alumni,$75.00,$12.50,0,68
1934,54,Alumni,$0.00,$0.00,0,68
1935,62,Alumni,$25.00,$4.17,0,68
1936,54,Alumni,$874.28,$145.71,0,68
1937,53,Alumni,$100.00,$16.67,0,68
1938,65,Alumni,$532.00,$88.67,0,68
1939,60,Alumni,$100.00,$16.67,0,68
1940,63,Alumni,$135.00,$22.50,0,68
1941,52,Alumni,$25.00,$4.17,0,68
1942,53,Alumni,$100.00,$16.67,0,68
1943,52,Alumni,$300.00,$50.00,0,68
1944,57,Alumni,$100.00,$16.67,0,68
1945,50,Alumni,$75.00,$12.50,0,68
1946,59,Alumni,$424.38,$70.73,0,68
1947,52,Alumni,$0.00,$0.00,0,68
1948,54,Alumni,$0.00,$0.00,0,68
1949,72,Alumni,$0.00,$0.00,0,68
1950,69,Alumni,$100.00,$16.67,0,68
1951,54,Alumni,$0.00,$0.00,0,68
1952,54,Alumni,$75.00,$12.50,0,68
1953,48,Alumni,$95.00,$15.83,0,68
1954,76,Alumni,$75.00,$12.50,0,68
1955,52,Alumni,$100.00,$16.67,0,68
1956,62,Alumni,$0.00,$0.00,0,68
1957,62,Alumni,$420.00,$70.00,0,68
1958,55,Alumni,$75.00,$12.50,0,68
1959,46,Alumni,$475.00,$79.17,0,68
1960,57,Alumni,$225.00,$37.50,0,68
1961,54,Alumni,$0.00,$0.00,0,68
1962,54,Alumni,$0.00,$0.00,0,68
1963,46,Alumni,$95.00,$15.83,0,68
1964,48,Alumni,$50.00,$8.33,0,68
1965,68,Alumni,$125.00,$20.83,0,68
1966,52,Alumni,$0.00,$0.00,0,68
1967,47,Alumni,$50.00,$8.33,0,68
1968,45,Alumni,$0.00,$0.00,0,68
1969,47,Alumni,$50.00,$8.33,0,68
1970,61,Alumni,$50.00,$8.33,0,68
1971,44,Alumni,$50.00,$8.33,0,68
1972,47,Alumni,$300.00,$50.00,0,68
1973,44,Alumni,$120.00,$20.00,0,68
1974,48,Alumni,$0.00,$0.00,0,68
1975,44,Alumni,$10.00,$1.67,0,68
1976,52,Alumni,$60.00,$10.00,0,68
1977,51,Alumni,$10.00,$1.67,0,68
1978,44,Alumni,$70.00,$11.67,0,68
1979,51,Alumni,$0.00,$0.00,0,68
1980,46,Alumni,$70.00,$11.67,0,68
1981,44,Alumni,$0.00,$0.00,0,68
1982,44,Alumni,$50.00,$8.33,0,68
1983,44,Alumni,$65.00,$10.83,0,68
1984,43,Alumni,$225.00,$37.50,0,68
1985,55,Alumni,$270.00,$45.00,0,68
1986,43,Alumni,$120.00,$20.00,0,68
1987,67,Alumni,$200.00,$33.33,0,68
1988,58,Alumni,$35.00,$5.83,0,68
1989,43,Alumni,$44.69,$7.45,0,68
1990,48,Alumni,$100.00,$16.67,0,68
1991,50,Alumni,$0.00,$0.00,0,68
1992,42,Alumni,$0.00,$0.00,0,68
1993,44,Alumni,$0.00,$0.00,0,68
1994,71,Alumni,$50.00,$8.33,0,68
1995,45,Alumni,$50.00,$8.33,0,68
1996,65,Alumni,$483.00,$80.50,0,68
1997,57,Alumni,$19.69,$3.28,0,68
1998,48,Alumni,$40.00,$6.67,0,68
1999,46,Alumni,$350.00,$58.33,0,68
2000,49,Alumni,$0.00,$0.00,0,68
2001,49,Alumni,$0.00,$0.00,0,68
2002,61,Alumni,$150.00,$25.00,0,68
2003,38,Alumni,$100.00,$16.67,0,68
2004,65,Alumni,$20.20,$3.37,0,68
2005,43,Alumni,$25.00,$4.17,0,68
2006,28,Alumni,$45.00,$7.50,0,68
2007,53,Alumni,$50.20,$8.37,0,68
2008,53,Alumni,$19.69,$3.28,0,68
2009,43,Alumni,$19.69,$3.28,0,68
2010,51,Alumni,$19.69,$3.28,0,68
2011,39,Alumni,$19.69,$3.28,0,68
2012,39,Alumni,$50.00,$8.33,0,68
2013,48,Alumni,$39.38,$6.56,0,68
2014,68,Alumni,$100.00,$16.67,0,67
2015,63,Alumni,$175.00,$29.17,0,67
2016,74,Alumni,$450.00,$75.00,0,67
2017,64,Alumni,$0.00,$0.00,0,67
2018,65,Alumni,$0.00,$0.00,0,67
2019,67,Alumni,$0.00,$0.00,0,67
2020,66,Alumni,$0.00,$0.00,0,67
2021,66,Alumni,$0.00,$0.00,0,67
2022,77,Alumni,$200.00,$33.33,0,67
2023,64,Alumni,$235.00,$39.17,0,67
2024,69,Alumni,$200.00,$33.33,0,67
2025,89,Alumni,$285.00,$47.50,0,67
2026,75,Alumni,$0.00,$0.00,0,67
2027,63,Alumni,$0.00,$0.00,0,67
2028,66,Alumni,$0.00,$0.00,0,67
2029,68,Alumni,$0.00,$0.00,0,67
2030,63,Alumni,$75.00,$12.50,0,67
2031,68,Alumni,$575.00,$95.83,0,67
2032,73,Alumni,$150.00,$25.00,0,67
2033,68,Alumni,"$1,250.00",$208.33,0,67
2034,66,Alumni,$0.00,$0.00,0,67
2035,61,Alumni,$25.00,$4.17,0,67
2036,58,Alumni,$200.00,$33.33,0,67
2037,67,Alumni,$225.00,$37.50,0,67
2038,71,Alumni,$200.00,$33.33,0,67
2039,64,Alumni,$175.00,$29.17,0,67
2040,74,Alumni,$125.00,$20.83,0,67
2041,60,Alumni,$175.00,$29.17,0,67
2042,63,Alumni,$0.00,$0.00,0,67
2043,64,Alumni,$0.00,$0.00,0,67
2044,67,Alumni,$25.00,$4.17,0,67
2045,68,Alumni,$75.00,$12.50,0,67
2046,72,Alumni,$255.00,$42.50,0,67
2047,71,Alumni,$100.00,$16.67,0,67
2048,70,Alumni,$0.00,$0.00,0,67
2049,78,Alumni,$0.00,$0.00,0,67
2050,53,Alumni,$215.00,$35.83,0,67
2051,73,Alumni,$100.00,$16.67,0,67
2052,69,Alumni,$575.00,$95.83,0,67
2053,64,Alumni,$210.00,$35.00,0,67
2054,61,Alumni,$125.00,$20.83,0,67
2055,65,Alumni,$25.00,$4.17,0,67
2056,64,Alumni,$150.00,$25.00,0,67
2057,70,Alumni,$200.00,$33.33,0,67
2058,73,Alumni,$0.00,$0.00,0,67
2059,56,Alumni,$25.00,$4.17,0,67
2060,85,Alumni,$100.00,$16.67,0,67
2061,64,Alumni,$55.00,$9.17,0,67
2062,74,Alumni,"$1,250.00",$208.33,0,67
2063,58,Alumni,$100.00,$16.67,0,67
2064,54,Alumni,$125.00,$20.83,0,67
2065,58,Alumni,$215.00,$35.83,0,67
2066,49,Alumni,$125.00,$20.83,0,67
2067,51,Alumni,$325.00,$54.17,0,67
2068,59,Alumni,$0.00,$0.00,0,67
2069,59,Alumni,$75.00,$12.50,0,67
2070,55,Alumni,$100.00,$16.67,0,67
2071,76,Alumni,$22.00,$3.67,0,67
2072,72,Alumni,$250.00,$41.67,0,67
2073,74,Alumni,$350.00,$58.33,0,67
2074,48,Alumni,"$1,505.00",$250.83,0,67
2075,55,Alumni,$0.00,$0.00,0,67
2076,52,Alumni,$75.00,$12.50,0,67
2077,50,Alumni,$500.00,$83.33,0,67
2078,56,Alumni,$75.00,$12.50,0,67
2079,53,Alumni,$60.00,$10.00,0,67
2080,45,Alumni,$50.00,$8.33,0,67
2081,46,Alumni,$0.00,$0.00,0,67
2082,45,Alumni,$0.00,$0.00,0,67
2083,44,Alumni,$200.00,$33.33,0,67
2084,50,Alumni,$0.00,$0.00,0,67
2085,43,Alumni,$165.75,$27.63,0,67
2086,46,Alumni,$0.00,$0.00,0,67
2087,59,Alumni,$0.00,$0.00,0,67
2088,45,Alumni,$0.00,$0.00,0,67
2089,64,Alumni,$75.00,$12.50,0,67
2090,42,Alumni,$70.00,$11.67,0,67
2091,47,Alumni,$50.00,$8.33,0,67
2092,42,Alumni,$100.00,$16.67,0,67
2093,42,Alumni,$170.00,$28.33,0,67
2094,42,Alumni,$215.00,$35.83,0,67
2095,45,Alumni,$20.00,$3.33,0,67
2096,52,Alumni,$0.00,$0.00,0,67
2097,40,Alumni,$200.00,$33.33,0,67
2098,49,Alumni,$19.69,$3.28,0,67
2099,51,Alumni,$200.00,$33.33,0,67
2100,43,Alumni,$100.00,$16.67,0,67
2101,40,Alumni,$195.37,$32.56,0,67
2102,41,Alumni,$0.00,$0.00,0,67
2103,53,Alumni,$100.00,$16.67,0,67
2104,46,Alumni,$100.00,$16.67,0,67
2105,50,Alumni,$100.00,$16.67,0,67
2106,51,Alumni,$0.00,$0.00,0,67
2107,46,Alumni,$14.69,$2.45,0,67
2108,46,Alumni,$15.00,$2.50,0,67
2109,78,Alumni,$0.00,$0.00,0,66
2110,78,Alumni,$0.00,$0.00,0,66
2111,59,Alumni,$0.00,$0.00,0,66
2112,59,Alumni,$0.00,$0.00,0,66
2113,66,Alumni,$0.00,$0.00,0,66
2114,67,Alumni,$85.00,$14.17,0,66
2115,85,Alumni,$25.00,$4.17,0,66
2116,65,Alumni,$0.00,$0.00,0,66
2117,69,Alumni,$0.00,$0.00,0,66
2118,71,Alumni,$0.00,$0.00,0,66
2119,63,Alumni,$0.00,$0.00,0,66
2120,69,Alumni,$0.00,$0.00,0,66
2121,82,Alumni,$125.00,$20.83,0,66
2122,68,Alumni,$0.00,$0.00,0,66
2123,77,Alumni,$75.00,$12.50,0,66
2124,77,Alumni,$0.00,$0.00,0,66
2125,61,Alumni,$0.00,$0.00,0,66
2126,74,Alumni,$0.00,$0.00,0,66
2127,70,Alumni,$0.00,$0.00,0,66
2128,64,Alumni,$100.00,$16.67,0,66
2129,84,Alumni,$375.00,$62.50,0,66
2130,54,Alumni,$317.51,$52.92,0,66
2131,71,Alumni,$125.00,$20.83,0,66
2132,63,Alumni,$0.00,$0.00,0,66
2133,84,Alumni,$0.00,$0.00,0,66
2134,70,Alumni,$10.00,$1.67,0,66
2135,80,Alumni,$0.00,$0.00,0,66
2136,62,Alumni,$100.00,$16.67,0,66
2137,59,Alumni,$65.00,$10.83,0,66
2138,71,Alumni,$575.00,$95.83,0,66
2139,67,Alumni,$0.00,$0.00,0,66
2140,63,Alumni,$0.00,$0.00,0,66
2141,63,Alumni,$50.00,$8.33,0,66
2142,63,Alumni,$0.00,$0.00,0,66
2143,65,Alumni,$0.00,$0.00,0,66
2144,70,Alumni,$0.00,$0.00,0,66
2145,59,Alumni,$940.00,$156.67,0,66
2146,61,Alumni,$235.00,$39.17,0,66
2147,69,Alumni,$0.00,$0.00,0,66
2148,57,Alumni,$0.00,$0.00,0,66
2149,61,Alumni,$30.00,$5.00,0,66
2150,63,Alumni,$0.00,$0.00,0,66
2151,72,Alumni,$301.00,$50.17,0,66
2152,72,Alumni,$220.00,$36.67,0,66
2153,71,Alumni,$86.00,$14.33,0,66
2154,59,Alumni,$0.00,$0.00,0,66
2155,60,Alumni,$0.00,$0.00,0,66
2156,63,Alumni,$0.00,$0.00,0,66
2157,68,Alumni,$75.00,$12.50,0,66
2158,54,Alumni,$325.00,$54.17,0,66
2159,65,Alumni,$25.00,$4.17,0,66
2160,60,Alumni,$0.00,$0.00,0,66
2161,58,Alumni,$0.00,$0.00,0,66
2162,60,Alumni,$150.00,$25.00,0,66
2163,58,Alumni,$0.00,$0.00,0,66
2164,52,Alumni,$69.69,$11.62,0,66
2165,54,Alumni,$0.00,$0.00,0,66
2166,59,Alumni,$150.00,$25.00,0,66
2167,71,Alumni,$0.00,$0.00,0,66
2168,53,Alumni,$351.53,$58.59,0,66
2169,49,Alumni,$69.69,$11.62,0,66
2170,63,Alumni,$25.00,$4.17,0,66
2171,69,Alumni,$0.00,$0.00,0,66
2172,50,Alumni,$125.00,$20.83,0,66
2173,49,Alumni,$0.00,$0.00,0,66
2174,53,Alumni,$0.00,$0.00,0,66
2175,54,Alumni,$0.00,$0.00,0,66
2176,49,Alumni,$0.00,$0.00,0,66
2177,48,Alumni,$0.00,$0.00,0,66
2178,47,Alumni,$75.00,$12.50,0,66
2179,48,Alumni,$0.00,$0.00,0,66
2180,47,Alumni,$0.00,$0.00,0,66
2181,46,Alumni,$75.00,$12.50,0,66
2182,62,Alumni,$0.00,$0.00,0,66
2183,47,Alumni,$119.69,$19.95,0,66
2184,58,Alumni,$20.00,$3.33,0,66
2185,56,Alumni,$50.00,$8.33,0,66
2186,48,Alumni,$0.00,$0.00,0,66
2187,53,Alumni,$0.00,$0.00,0,66
2188,47,Alumni,$100.00,$16.67,0,66
2189,50,Alumni,$0.00,$0.00,0,66
2190,43,Alumni,$0.00,$0.00,0,66
2191,62,Alumni,$0.00,$0.00,0,66
2192,49,Alumni,$0.00,$0.00,0,66
2193,54,Alumni,$0.00,$0.00,0,66
2194,50,Alumni,$0.00,$0.00,0,66
2195,44,Alumni,$0.00,$0.00,0,66
2196,52,Alumni,$0.00,$0.00,0,66
2197,51,Alumni,$100.00,$16.67,0,66
2198,57,Alumni,$0.00,$0.00,0,66
2199,48,Alumni,$10.00,$1.67,0,66
2200,45,Alumni,$150.00,$25.00,0,66
2201,44,Alumni,$50.00,$8.33,0,66
2202,43,Alumni,$70.00,$11.67,0,66
2203,47,Alumni,$10.00,$1.67,0,66
2204,46,Alumni,$0.00,$0.00,0,66
2205,42,Alumni,$200.00,$33.33,0,66
2206,44,Alumni,$20.00,$3.33,0,66
2207,45,Alumni,$20.00,$3.33,0,66
2208,43,Alumni,$50.00,$8.33,0,66
2209,53,Alumni,$0.00,$0.00,0,66
2210,42,Alumni,$0.00,$0.00,0,66
2211,47,Alumni,"$1,159.38",$193.23,0,66
2212,55,Alumni,$0.00,$0.00,0,66
2213,41,Alumni,$50.00,$8.33,0,66
2214,43,Alumni,$50.00,$8.33,0,66
2215,51,Alumni,$20.00,$3.33,0,66
2216,74,Alumni,$0.00,$0.00,0,66
2217,42,Alumni,$0.00,$0.00,0,66
2218,43,Alumni,$0.00,$0.00,0,66
2219,38,Alumni,$458.00,$76.33,0,66
2220,37,Alumni,$70.00,$11.67,0,66
2221,44,Alumni,$100.00,$16.67,0,66
2222,42,Alumni,$203.00,$33.83,0,66
2223,59,Alumni,$164.87,$27.48,0,66
2224,52,Alumni,$90.00,$15.00,0,66
2225,38,Alumni,$100.00,$16.67,0,66
2226,56,Alumni,$0.00,$0.00,0,66
2227,41,Alumni,$50.00,$8.33,0,66
2228,48,Alumni,$19.69,$3.28,0,66
2229,35,Alumni,$0.00,$0.00,0,66
2230,50,Alumni,$580.00,$96.67,0,66
2231,41,Alumni,$450.00,$75.00,0,66
2232,33,Alumni,$100.00,$16.67,0,66
2233,33,Alumni,$185.00,$30.83,0,66
2234,29,Alumni,$70.00,$11.67,0,66
2235,59,Alumni,$75.00,$12.50,0,66
2236,33,Alumni,$19.69,$3.28,0,66
2237,36,Alumni,$134.00,$22.33,0,66
2238,58,Alumni,$0.00,$0.00,0,66
2239,55,Alumni,$0.00,$0.00,0,66
2240,44,Alumni,$0.00,$0.00,0,66
2241,46,Alumni,$60.00,$10.00,0,66
2242,23,Alumni,$20.00,$3.33,0,66
2243,53,Alumni,$0.00,$0.00,0,66
2244,45,Alumni,$19.69,$3.28,0,66
2245,64,Alumni,$0.00,$0.00,0,65
2246,62,Alumni,$700.00,$116.67,0,65
2247,65,Alumni,$0.00,$0.00,0,65
2248,73,Alumni,$0.00,$0.00,0,65
2249,78,Alumni,$0.00,$0.00,0,65
2250,66,Alumni,$0.00,$0.00,0,65
2251,65,Alumni,$50.00,$8.33,0,65
2252,68,Alumni,$0.00,$0.00,0,65
2253,68,Alumni,$10.00,$1.67,0,65
2254,65,Alumni,$0.00,$0.00,0,65
2255,78,Alumni,$0.00,$0.00,0,65
2256,88,Alumni,$50.00,$8.33,0,65
2257,73,Alumni,$0.00,$0.00,0,65
2258,70,Alumni,$65.00,$10.83,0,65
2259,68,Alumni,$0.00,$0.00,0,65
2260,55,Alumni,$0.00,$0.00,0,65
2261,66,Alumni,$0.00,$0.00,0,65
2262,65,Alumni,$75.00,$12.50,0,65
2263,74,Alumni,$0.00,$0.00,0,65
2264,67,Alumni,$0.00,$0.00,0,65
2265,65,Alumni,$125.00,$20.83,0,65
2266,59,Alumni,$0.00,$0.00,0,65
2267,67,Alumni,$0.00,$0.00,0,65
2268,69,Alumni,$0.00,$0.00,0,65
2269,73,Alumni,$0.00,$0.00,0,65
2270,58,Alumni,$0.00,$0.00,0,65
2271,66,Alumni,$0.00,$0.00,0,65
2272,60,Alumni,$25.00,$4.17,0,65
2273,69,Alumni,$0.00,$0.00,0,65
2274,69,Alumni,$0.00,$0.00,0,65
2275,62,Alumni,$0.00,$0.00,0,65
2276,61,Alumni,$0.00,$0.00,0,65
2277,71,Alumni,$25.00,$4.17,0,65
2278,74,Alumni,$0.00,$0.00,0,65
2279,64,Alumni,$0.00,$0.00,0,65
2280,75,Alumni,$150.00,$25.00,0,65
2281,69,Alumni,$0.00,$0.00,0,65
2282,66,Alumni,$0.00,$0.00,0,65
2283,71,Alumni,$0.00,$0.00,0,65
2284,71,Alumni,$175.00,$29.17,0,65
2285,80,Alumni,$0.00,$0.00,0,65
2286,85,Alumni,$0.00,$0.00,0,65
2287,73,Alumni,$0.00,$0.00,0,65
2288,83,Alumni,$75.00,$12.50,0,65
2289,55,Alumni,$0.00,$0.00,0,65
2290,70,Alumni,$25.00,$4.17,0,65
2291,55,Alumni,$100.00,$16.67,0,65
2292,57,Alumni,$75.00,$12.50,0,65
2293,61,Alumni,$125.00,$20.83,0,65
2294,56,Alumni,$0.00,$0.00,0,65
2295,78,Alumni,$115.00,$19.17,0,65
2296,64,Alumni,$0.00,$0.00,0,65
2297,61,Alumni,$0.00,$0.00,0,65
2298,60,Alumni,$0.00,$0.00,0,65
2299,67,Alumni,$85.00,$14.17,0,65
2300,77,Alumni,$0.00,$0.00,0,65
2301,66,Alumni,$75.00,$12.50,0,65
2302,61,Alumni,$700.00,$116.67,0,65
2303,62,Alumni,$0.00,$0.00,0,65
2304,55,Alumni,$100.00,$16.67,0,65
2305,55,Alumni,"$1,000.00",$166.67,0,65
2306,61,Alumni,$0.00,$0.00,0,65
2307,60,Alumni,$0.00,$0.00,0,65
2308,55,Alumni,$112.00,$18.67,0,65
2309,63,Alumni,$0.00,$0.00,0,65
2310,60,Alumni,$210.00,$35.00,0,65
2311,88,Alumni,$70.00,$11.67,0,65
2312,56,Alumni,$100.00,$16.67,0,65
2313,51,Alumni,$35.00,$5.83,0,65
2314,63,Alumni,$0.00,$0.00,0,65
2315,58,Alumni,$0.00,$0.00,0,65
2316,58,Alumni,$125.00,$20.83,0,65
2317,60,Alumni,$0.00,$0.00,0,65
2318,54,Alumni,$165.00,$27.50,0,65
2319,56,Alumni,$0.00,$0.00,0,65
2320,81,Alumni,$0.00,$0.00,0,65
2321,57,Alumni,$25.00,$4.17,0,65
2322,60,Alumni,$0.00,$0.00,0,65
2323,50,Alumni,$50.00,$8.33,0,65
2324,54,Alumni,$25.00,$4.17,0,65
2325,52,Alumni,$35.00,$5.83,0,65
2326,55,Alumni,$0.00,$0.00,0,65
2327,51,Alumni,$0.00,$0.00,0,65
2328,52,Alumni,$0.00,$0.00,0,65
2329,54,Alumni,$50.00,$8.33,0,65
2330,69,Alumni,$0.00,$0.00,0,65
2331,61,Alumni,$0.00,$0.00,0,65
2332,60,Alumni,$0.00,$0.00,0,65
2333,56,Alumni,$0.00,$0.00,0,65
2334,54,Alumni,$50.00,$8.33,0,65
2335,49,Alumni,$0.00,$0.00,0,65
2336,56,Alumni,$0.00,$0.00,0,65
2337,49,Alumni,$0.00,$0.00,0,65
2338,49,Alumni,$25.00,$4.17,0,65
2339,46,Alumni,$125.00,$20.83,0,65
2340,46,Alumni,$75.00,$12.50,0,65
2341,46,Alumni,$0.00,$0.00,0,65
2342,46,Alumni,$0.00,$0.00,0,65
2343,72,Alumni,$0.00,$0.00,0,65
2344,52,Alumni,$50.00,$8.33,0,65
2345,47,Alumni,$20.00,$3.33,0,65
2346,53,Alumni,$0.00,$0.00,0,65
2347,46,Alumni,$0.00,$0.00,0,65
2348,45,Alumni,$0.00,$0.00,0,65
2349,61,Alumni,$0.00,$0.00,0,65
2350,44,Alumni,$260.00,$43.33,0,65
2351,66,Alumni,$0.00,$0.00,0,65
2352,66,Alumni,$0.00,$0.00,0,65
2353,46,Alumni,$70.00,$11.67,0,65
2354,46,Alumni,$0.00,$0.00,0,65
2355,67,Alumni,$35.00,$5.83,0,65
2356,44,Alumni,$0.00,$0.00,0,65
2357,48,Alumni,$20.00,$3.33,0,65
2358,44,Alumni,$0.00,$0.00,0,65
2359,44,Alumni,$0.00,$0.00,0,65
2360,48,Alumni,$0.00,$0.00,0,65
2361,63,Alumni,$0.00,$0.00,0,65
2362,46,Alumni,$20.00,$3.33,0,65
2363,48,Alumni,$20.00,$3.33,0,65
2364,45,Alumni,$120.00,$20.00,0,65
2365,43,Alumni,$20.00,$3.33,0,65
2366,43,Alumni,$20.00,$3.33,0,65
2367,68,Alumni,$0.00,$0.00,0,65
2368,56,Alumni,$20.00,$3.33,0,65
2369,46,Alumni,$100.00,$16.67,0,65
2370,46,Alumni,$0.00,$0.00,0,65
2371,47,Alumni,$0.00,$0.00,0,65
2372,50,Alumni,$0.00,$0.00,0,65
2373,44,Alumni,$0.00,$0.00,0,65
2374,52,Alumni,$450.00,$75.00,0,65
2375,41,Alumni,$20.00,$3.33,0,65
2376,54,Alumni,$148.07,$24.68,0,65
2377,35,Alumni,$419.69,$69.95,0,65
2378,43,Alumni,$0.00,$0.00,0,65
2379,51,Alumni,$0.00,$0.00,0,65
2380,73,Alumni,$0.00,$0.00,0,65
2381,33,Alumni,$60.00,$10.00,0,65
2382,60,Alumni,$19.69,$3.28,0,65
2383,45,Alumni,$80.00,$13.33,0,65
2384,45,Alumni,$25.00,$4.17,0,65
2385,75,Alumni,$0.00,$0.00,0,65
2386,61,Alumni,$100.00,$16.67,0,65
2387,50,Alumni,$100.00,$16.67,0,65
2388,43,Alumni,$0.00,$0.00,0,65
2389,58,Alumni,$100.00,$16.67,0,65
2390,45,Alumni,$0.00,$0.00,0,65
2391,48,Alumni,$50.00,$8.33,0,65
2392,74,Alumni,$0.00,$0.00,0,65
2393,67,Alumni,$0.00,$0.00,0,65
2394,62,Alumni,$0.00,$0.00,0,65
2395,43,Alumni,$79.69,$13.28,0,65
2396,64,Alumni,$0.00,$0.00,0,64
2397,60,Alumni,$0.00,$0.00,0,64
2398,69,Alumni,$100.00,$16.67,0,64
2399,64,Alumni,$0.00,$0.00,0,64
2400,69,Alumni,$0.00,$0.00,0,64
2401,64,Alumni,$75.00,$12.50,0,64
2402,54,Alumni,$0.00,$0.00,0,64
2403,69,Alumni,$0.00,$0.00,0,64
2404,69,Alumni,$50.00,$8.33,0,64
2405,75,Alumni,$175.00,$29.17,0,64
2406,66,Alumni,$600.00,$100.00,0,64
2407,63,Alumni,$0.00,$0.00,0,64
2408,61,Alumni,$0.00,$0.00,0,64
2409,72,Alumni,$0.00,$0.00,0,64
2410,80,Alumni,$25.00,$4.17,0,64
2411,84,Alumni,$245.00,$40.83,0,64
2412,59,Alumni,$0.00,$0.00,0,64
2413,57,Alumni,$175.00,$29.17,0,64
2414,55,Alumni,$100.00,$16.67,0,64
2415,59,Alumni,$0.00,$0.00,0,64
2416,75,Alumni,$0.00,$0.00,0,64
2417,66,Alumni,$0.00,$0.00,0,64
2418,56,Alumni,$0.00,$0.00,0,64
2419,68,Alumni,$0.00,$0.00,0,64
2420,61,Alumni,$0.00,$0.00,0,64
2421,72,Alumni,$0.00,$0.00,0,64
2422,60,Alumni,$0.00,$0.00,0,64
2423,74,Alumni,$0.00,$0.00,0,64
2424,61,Alumni,$50.00,$8.33,0,64
2425,62,Alumni,$0.00,$0.00,0,64
2426,77,Alumni,$0.00,$0.00,0,64
2427,85,Alumni,$0.00,$0.00,0,64
2428,83,Alumni,$110.00,$18.33,0,64
2429,69,Alumni,$25.00,$4.17,0,64
2430,60,Alumni,$110.00,$18.33,0,64
2431,79,Alumni,$75.00,$12.50,0,64
2432,76,Alumni,$0.00,$0.00,0,64
2433,70,Alumni,$0.00,$0.00,0,64
2434,65,Alumni,$0.00,$0.00,0,64
2435,76,Alumni,$0.00,$0.00,0,64
2436,57,Alumni,$0.00,$0.00,0,64
2437,80,Alumni,$0.00,$0.00,0,64
2438,56,Alumni,$0.00,$0.00,0,64
2439,70,Alumni,$0.00,$0.00,0,64
2440,64,Alumni,$0.00,$0.00,0,64
2441,61,Alumni,$0.00,$0.00,0,64
2442,64,Alumni,$0.00,$0.00,0,64
2443,63,Alumni,$0.00,$0.00,0,64
2444,69,Alumni,$0.00,$0.00,0,64
2445,63,Alumni,$0.00,$0.00,0,64
2446,59,Alumni,$0.00,$0.00,0,64
2447,67,Alumni,$0.00,$0.00,0,64
2448,74,Alumni,$0.00,$0.00,0,64
2449,75,Alumni,$0.00,$0.00,0,64
2450,76,Alumni,$0.00,$0.00,0,64
2451,55,Alumni,$75.00,$12.50,0,64
2452,78,Alumni,$107.00,$17.83,0,64
2453,61,Alumni,$0.00,$0.00,0,64
2454,67,Alumni,$0.00,$0.00,0,64
2455,80,Alumni,$0.00,$0.00,0,64
2456,62,Alumni,$0.00,$0.00,0,64
2457,73,Alumni,$0.00,$0.00,0,64
2458,64,Alumni,$19.89,$3.32,0,64
2459,68,Alumni,$100.00,$16.67,0,64
2460,65,Alumni,$0.00,$0.00,0,64
2461,57,Alumni,$0.00,$0.00,0,64
2462,58,Alumni,$200.00,$33.33,0,64
2463,54,Alumni,$0.00,$0.00,0,64
2464,67,Alumni,$100.00,$16.67,0,64
2465,57,Alumni,$0.00,$0.00,0,64
2466,66,Alumni,$100.00,$16.67,0,64
2467,63,Alumni,$0.00,$0.00,0,64
2468,62,Alumni,$0.00,$0.00,0,64
2469,77,Alumni,$75.00,$12.50,0,64
2470,55,Alumni,$0.00,$0.00,0,64
2471,75,Alumni,$125.00,$20.83,0,64
2472,68,Alumni,$0.00,$0.00,0,64
2473,69,Alumni,$0.00,$0.00,0,64
2474,68,Alumni,$0.00,$0.00,0,64
2475,68,Alumni,$0.00,$0.00,0,64
2476,66,Alumni,$0.00,$0.00,0,64
